DateTime,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Traffic_Numerical
2015-10-30 17:30:00,135,18,20,5,178,heavy,4
2015-10-30 17:45:00,107,35,23,8,173,heavy,4
2015-10-30 18:00:00,109,21,24,10,164,normal,2
2015-10-30 18:15:00,136,32,26,8,202,heavy,4
2015-10-30 18:30:00,134,23,49,8,214,heavy,4
2015-10-30 18:45:00,90,20,11,25,146,high,3
2015-10-30 19:00:00,104,5,16,16,141,normal,2
2015-10-30 19:15:00,60,21,13,6,100,low,1
2015-10-30 19:30:00,104,22,11,13,150,normal,2
2015-10-30 19:45:00,54,23,10,25,112,high,3
2015-10-30 20:00:00,68,6,15,34,123,high,3
2015-10-30 20:15:00,88,13,19,19,139,normal,2
2015-10-30 20:30:00,64,22,16,16,118,normal,2
2015-10-30 20:45:00,58,24,14,24,120,high,3
2015-10-30 21:00:00,67,19,12,9,107,low,1
2015-10-30 21:15:00,73,20,18,7,118,normal,2
2015-10-30 21:30:00,109,25,16,20,170,heavy,4
2015-10-30 21:45:00,63,15,11,23,112,high,3
2015-10-30 22:00:00,19,4,1,26,50,normal,2
2015-10-30 22:15:00,15,1,0,34,50,normal,2
2015-10-30 22:30:00,15,5,1,14,35,normal,2
2015-10-30 22:45:00,19,3,1,33,56,normal,2
2015-10-30 23:00:00,18,4,0,11,33,low,1
2015-10-30 23:15:00,14,1,0,27,42,normal,2
2015-10-30 23:30:00,19,0,0,37,56,normal,2
2015-10-30 23:45:00,19,0,0,29,48,normal,2
2015-10-31 00:00:00,18,1,0,30,49,normal,2
2015-10-31 00:15:00,19,3,0,18,40,normal,2
2015-10-31 00:30:00,15,2,1,34,52,normal,2
2015-10-31 00:45:00,17,0,1,14,32,normal,2
2015-10-31 01:00:00,12,0,0,33,45,normal,2
2015-10-31 01:15:00,20,0,1,20,41,normal,2
2015-10-31 01:30:00,10,2,0,18,30,normal,2
2015-10-31 01:45:00,13,3,0,31,47,normal,2
2015-10-31 02:00:00,10,0,1,38,49,normal,2
2015-10-31 02:15:00,19,1,1,28,49,normal,2
2015-10-31 02:30:00,19,4,0,16,39,normal,2
2015-10-31 02:45:00,16,1,0,15,32,normal,2
2015-10-31 03:00:00,17,1,0,34,52,normal,2
2015-10-31 03:15:00,19,1,0,21,41,normal,2
2015-10-31 03:30:00,10,1,0,39,50,normal,2
2015-10-31 03:45:00,16,4,0,15,35,normal,2
2015-10-31 04:00:00,13,0,0,16,29,normal,2
2015-10-31 04:15:00,98,5,1,17,121,normal,2
2015-10-31 04:30:00,65,10,3,8,86,low,1
2015-10-31 04:45:00,98,17,0,20,135,normal,2
2015-10-31 05:00:00,60,20,5,6,91,low,1
2015-10-31 05:15:00,110,18,10,11,149,normal,2
2015-10-31 05:30:00,70,13,4,13,100,normal,2
2015-10-31 05:45:00,96,12,7,17,132,normal,2
2015-10-31 06:00:00,129,31,36,1,197,heavy,4
2015-10-31 06:15:00,146,28,47,3,224,heavy,4
2015-10-31 06:30:00,137,23,27,0,187,heavy,4
2015-10-31 06:45:00,131,28,24,0,183,heavy,4
2015-10-31 07:00:00,134,10,44,0,188,heavy,4
2015-10-31 07:15:00,109,25,24,0,158,normal,2
2015-10-31 07:30:00,108,35,22,3,168,heavy,4
2015-10-31 07:45:00,146,14,37,2,199,heavy,4
2015-10-31 08:00:00,147,21,41,5,214,heavy,4
2015-10-31 08:15:00,110,34,35,0,179,heavy,4
2015-10-31 08:30:00,110,40,50,2,202,heavy,4
2015-10-31 08:45:00,123,12,22,3,160,normal,2
2015-10-31 09:00:00,145,25,20,5,195,heavy,4
2015-10-31 09:15:00,82,15,16,29,142,high,3
2015-10-31 09:30:00,62,2,7,22,93,normal,2
2015-10-31 09:45:00,92,8,11,21,132,high,3
2015-10-31 10:00:00,35,22,22,18,97,normal,2
2015-10-31 10:15:00,66,25,13,13,117,normal,2
2015-10-31 10:30:00,50,2,25,12,89,normal,2
2015-10-31 10:45:00,50,22,24,7,103,normal,2
2015-10-31 11:00:00,50,8,5,24,87,normal,2
2015-10-31 11:15:00,55,5,5,21,86,normal,2
2015-10-31 11:30:00,51,10,14,24,99,normal,2
2015-10-31 11:45:00,34,8,14,21,77,normal,2
2015-10-31 12:00:00,25,7,5,20,57,normal,2
2015-10-31 12:15:00,59,7,9,21,96,normal,2
2015-10-31 12:30:00,38,10,9,24,81,normal,2
2015-10-31 12:45:00,70,10,9,23,112,high,3
2015-10-31 13:00:00,63,8,13,22,106,normal,2
2015-10-31 13:15:00,6,24,12,13,55,normal,2
2015-10-31 13:30:00,108,17,16,16,157,normal,2
2015-10-31 13:45:00,41,20,32,12,105,normal,2
2015-10-31 14:00:00,54,10,20,9,93,normal,2
2015-10-31 14:15:00,60,19,14,7,100,low,1
2015-10-31 14:30:00,102,11,9,11,133,normal,2
2015-10-31 14:45:00,50,24,30,5,109,normal,2
2015-10-31 15:00:00,25,24,19,10,78,normal,2
2015-10-31 15:15:00,90,25,18,20,153,normal,2
2015-10-31 15:30:00,86,13,27,11,137,high,3
2015-10-31 15:45:00,44,19,17,9,89,normal,2
2015-10-31 16:00:00,126,24,35,8,193,heavy,4
2015-10-31 16:15:00,146,26,42,9,223,normal,2
2015-10-31 16:30:00,117,28,33,10,188,heavy,4
2015-10-31 16:45:00,144,36,49,10,239,heavy,4
2015-10-31 17:00:00,137,19,23,9,188,heavy,4
2015-10-31 17:15:00,118,19,48,5,190,heavy,4
2015-10-31 17:30:00,119,27,28,8,182,heavy,4
2015-10-31 17:45:00,149,26,43,5,223,normal,2
2015-10-31 18:00:00,117,34,36,10,197,heavy,4
2015-10-31 18:15:00,124,30,44,10,208,heavy,4
2015-10-31 18:30:00,141,36,48,5,230,heavy,4
2015-10-31 18:45:00,78,6,11,28,123,high,3
2015-10-31 19:00:00,102,23,16,24,165,high,3
2015-10-31 19:15:00,104,18,18,23,163,high,3
2015-10-31 19:30:00,95,9,19,7,130,normal,2
2015-10-31 19:45:00,105,13,12,20,150,normal,2
2015-10-31 20:00:00,100,18,16,34,168,heavy,4
2015-10-31 20:15:00,80,14,20,15,129,normal,2
2015-10-31 20:30:00,86,8,19,7,120,normal,2
2015-10-31 20:45:00,108,20,14,15,157,normal,2
2015-10-31 21:00:00,69,13,13,8,103,low,1
2015-10-31 21:15:00,64,14,10,6,94,low,1
2015-10-31 21:30:00,71,14,17,10,112,normal,2
2015-10-31 21:45:00,61,9,18,24,112,high,3
2015-10-31 22:00:00,11,4,0,31,46,normal,2
2015-10-31 22:15:00,17,5,0,14,36,normal,2
2015-10-31 22:30:00,15,5,0,18,38,normal,2
2015-10-31 22:45:00,14,2,0,40,56,normal,2
2015-10-31 23:00:00,12,2,1,28,43,normal,2
2015-10-31 23:15:00,18,0,1,40,59,normal,2
2015-10-31 23:30:00,14,5,0,13,32,normal,2
2015-10-31 23:45:00,18,1,0,26,45,normal,2
2015-10-01 00:00:00,14,0,0,34,48,normal,2
2015-10-01 00:15:00,17,5,0,23,45,normal,2
2015-10-01 00:30:00,19,1,1,18,39,normal,2
2015-10-01 00:45:00,15,5,1,12,33,low,1
2015-10-01 01:00:00,13,2,1,26,42,normal,2
2015-10-01 01:15:00,15,3,0,32,50,normal,2
2015-10-01 01:30:00,15,0,1,13,29,normal,2
2015-10-01 01:45:00,18,5,1,12,36,low,1
2015-10-01 02:00:00,17,1,0,29,47,normal,2
2015-10-01 02:15:00,10,4,0,19,33,normal,2
2015-10-01 02:30:00,15,0,0,18,33,normal,2
2015-10-01 02:45:00,11,0,0,35,46,normal,2
2015-10-01 03:00:00,20,5,1,34,60,normal,2
2015-10-01 03:15:00,15,5,1,32,53,normal,2
2015-10-01 03:30:00,16,4,1,37,58,normal,2
2015-10-01 03:45:00,14,1,0,12,27,low,1
2015-10-01 04:00:00,16,4,0,18,38,normal,2
2015-10-01 04:15:00,56,21,3,0,80,low,1
2015-10-01 04:30:00,78,11,10,18,117,normal,2
2015-10-01 04:45:00,82,29,0,20,131,normal,2
2015-10-01 05:00:00,102,15,2,7,126,normal,2
2015-10-01 05:15:00,69,14,6,18,107,normal,2
2015-10-01 05:30:00,87,24,6,19,136,normal,2
2015-10-01 05:45:00,84,16,10,5,115,normal,2
2015-10-01 06:00:00,109,38,34,5,186,heavy,4
2015-10-01 06:15:00,147,38,23,3,211,heavy,4
2015-10-01 06:30:00,135,19,48,5,207,heavy,4
2015-10-01 06:45:00,101,23,41,5,170,heavy,4
2015-10-01 07:00:00,138,21,28,1,188,heavy,4
2015-10-01 07:15:00,136,20,32,1,189,heavy,4
2015-10-01 07:30:00,123,19,25,5,172,heavy,4
2015-10-01 07:45:00,108,30,46,5,189,heavy,4
2015-10-01 08:00:00,128,15,43,5,191,heavy,4
2015-10-01 08:15:00,129,37,41,1,208,heavy,4
2015-10-01 08:30:00,127,18,28,3,176,heavy,4
2015-10-01 08:45:00,142,37,46,3,228,heavy,4
2015-10-01 09:00:00,149,26,46,1,222,heavy,4
2015-10-01 09:15:00,77,13,7,23,120,high,3
2015-10-01 09:30:00,37,16,13,29,95,normal,2
2015-10-01 09:45:00,79,8,16,12,115,normal,2
2015-10-01 10:00:00,97,2,16,7,122,normal,2
2015-10-01 10:15:00,22,8,31,8,69,normal,2
2015-10-01 10:30:00,31,23,19,12,85,normal,2
2015-10-01 10:45:00,49,22,16,5,92,normal,2
2015-10-01 11:00:00,32,5,3,21,61,normal,2
2015-10-01 11:15:00,40,6,11,28,85,normal,2
2015-10-01 11:30:00,42,6,10,21,79,normal,2
2015-10-01 11:45:00,37,9,7,25,78,normal,2
2015-10-01 12:00:00,45,5,5,24,79,normal,2
2015-10-01 12:15:00,64,10,4,28,106,normal,2
2015-10-01 12:30:00,33,8,6,23,70,normal,2
2015-10-01 12:45:00,34,6,12,27,79,normal,2
2015-10-01 13:00:00,40,9,5,20,74,normal,2
2015-10-01 13:15:00,64,19,22,12,117,normal,2
2015-10-01 13:30:00,108,24,34,7,173,heavy,4
2015-10-01 13:45:00,108,17,33,7,165,high,3
2015-10-01 14:00:00,50,23,21,11,105,normal,2
2015-10-01 14:15:00,16,21,10,16,63,normal,2
2015-10-01 14:30:00,91,22,34,8,155,high,3
2015-10-01 14:45:00,89,19,37,18,163,high,3
2015-10-01 15:00:00,108,12,23,8,151,normal,2
2015-10-01 15:15:00,73,29,23,7,132,normal,2
2015-10-01 15:30:00,76,28,39,14,157,high,3
2015-10-01 15:45:00,19,15,20,17,71,normal,2
2015-10-01 16:00:00,102,37,48,9,196,heavy,4
2015-10-01 16:15:00,115,36,41,8,200,heavy,4
2015-10-01 16:30:00,142,23,23,6,194,heavy,4
2015-10-01 16:45:00,134,15,29,8,186,heavy,4
2015-10-01 17:00:00,146,18,49,9,222,heavy,4
2015-10-01 17:15:00,126,24,48,9,207,heavy,4
2015-10-01 17:30:00,138,18,27,6,189,heavy,4
2015-10-01 17:45:00,129,13,43,6,191,heavy,4
2015-10-01 18:00:00,127,35,23,10,195,heavy,4
2015-10-01 18:15:00,144,20,22,7,193,heavy,4
2015-10-01 18:30:00,117,19,31,7,174,heavy,4
2015-10-01 18:45:00,87,10,13,16,126,normal,2
2015-10-01 19:00:00,87,6,18,30,141,high,3
2015-10-01 19:15:00,97,18,10,24,149,high,3
2015-10-01 19:30:00,71,21,14,12,118,normal,2
2015-10-01 19:45:00,96,24,18,10,148,normal,2
2015-10-01 20:00:00,90,7,17,31,145,high,3
2015-10-01 20:15:00,74,6,12,34,126,high,3
2015-10-01 20:30:00,59,7,15,20,101,normal,2
2015-10-01 20:45:00,87,11,16,28,142,high,3
2015-10-01 21:00:00,62,22,20,20,124,normal,2
2015-10-01 21:15:00,71,16,14,9,110,low,1
2015-10-01 21:30:00,98,9,15,18,140,normal,2
2015-10-01 21:45:00,93,8,10,16,127,normal,2
2015-10-01 22:00:00,17,4,0,36,57,normal,2
2015-10-01 22:15:00,16,1,1,29,47,normal,2
2015-10-01 22:30:00,15,2,0,10,27,low,1
2015-10-01 22:45:00,10,3,1,23,37,normal,2
2015-10-01 23:00:00,12,4,0,31,47,normal,2
2015-10-01 23:15:00,20,1,1,24,46,normal,2
2015-10-01 23:30:00,11,0,1,23,35,normal,2
2015-10-01 23:45:00,14,1,1,17,33,normal,2
2015-10-02 00:00:00,12,5,1,38,56,normal,2
2015-10-02 00:15:00,15,4,1,29,49,normal,2
2015-10-02 00:30:00,12,4,0,40,56,normal,2
2015-10-02 00:45:00,11,5,0,22,38,normal,2
2015-10-02 01:00:00,14,5,1,21,41,normal,2
2015-10-02 01:15:00,14,3,0,39,56,normal,2
2015-10-02 01:30:00,10,4,1,11,26,low,1
2015-10-02 01:45:00,11,0,0,16,27,normal,2
2015-10-02 02:00:00,12,3,0,39,54,normal,2
2015-10-02 02:15:00,11,0,1,36,48,normal,2
2015-10-02 02:30:00,16,2,0,35,53,normal,2
2015-10-02 02:45:00,17,3,1,36,57,normal,2
2015-10-02 03:00:00,13,1,1,13,28,normal,2
2015-10-02 03:15:00,14,5,0,19,38,normal,2
2015-10-02 03:30:00,17,5,1,15,38,normal,2
2015-10-02 03:45:00,19,3,0,13,35,normal,2
2015-10-02 04:00:00,19,3,1,12,35,low,1
2015-10-02 04:15:00,54,15,10,8,87,low,1
2015-10-02 04:30:00,107,0,1,2,110,low,1
2015-10-02 04:45:00,116,20,5,14,155,normal,2
2015-10-02 05:00:00,78,2,4,9,93,low,1
2015-10-02 05:15:00,111,22,0,12,145,normal,2
2015-10-02 05:30:00,85,27,7,17,136,normal,2
2015-10-02 05:45:00,95,5,9,20,129,normal,2
2015-10-02 06:00:00,143,33,27,1,204,heavy,4
2015-10-02 06:15:00,133,40,37,0,210,heavy,4
2015-10-02 06:30:00,123,37,34,4,198,heavy,4
2015-10-02 06:45:00,133,34,36,1,204,heavy,4
2015-10-02 07:00:00,101,20,42,4,167,normal,2
2015-10-02 07:15:00,145,10,37,0,192,heavy,4
2015-10-02 07:30:00,141,39,40,5,225,heavy,4
2015-10-02 07:45:00,134,12,22,2,170,heavy,4
2015-10-02 08:00:00,126,10,26,4,166,high,3
2015-10-02 08:15:00,136,22,31,0,189,heavy,4
2015-10-02 08:30:00,128,26,42,4,200,heavy,4
2015-10-02 08:45:00,106,12,28,4,150,high,3
2015-10-02 09:00:00,140,27,36,2,205,heavy,4
2015-10-02 09:15:00,40,20,37,28,125,high,3
2015-10-02 09:30:00,13,25,33,12,83,normal,2
2015-10-02 09:45:00,18,22,26,10,76,normal,2
2015-10-02 10:00:00,59,5,36,12,112,high,3
2015-10-02 10:15:00,48,9,30,14,101,normal,2
2015-10-02 10:30:00,77,23,14,20,134,normal,2
2015-10-02 10:45:00,17,13,13,27,70,normal,2
2015-10-02 11:00:00,36,5,14,25,80,normal,2
2015-10-02 11:15:00,60,10,3,28,101,normal,2
2015-10-02 11:30:00,34,5,4,29,72,normal,2
2015-10-02 11:45:00,63,5,6,20,94,normal,2
2015-10-02 12:00:00,48,10,13,23,94,normal,2
2015-10-02 12:15:00,44,5,5,21,75,normal,2
2015-10-02 12:30:00,62,5,14,23,104,normal,2
2015-10-02 12:45:00,38,8,15,27,88,normal,2
2015-10-02 13:00:00,26,6,9,29,70,normal,2
2015-10-02 13:15:00,78,23,16,13,130,normal,2
2015-10-02 13:30:00,116,21,22,17,176,heavy,4
2015-10-02 13:45:00,94,13,11,16,134,normal,2
2015-10-02 14:00:00,52,19,26,10,107,normal,2
2015-10-02 14:15:00,70,13,12,10,105,low,1
2015-10-02 14:30:00,34,17,21,14,86,normal,2
2015-10-02 14:45:00,16,18,40,6,80,normal,2
2015-10-02 15:00:00,24,20,15,17,76,normal,2
2015-10-02 15:15:00,21,15,33,12,81,normal,2
2015-10-02 15:30:00,100,10,18,7,135,normal,2
2015-10-02 15:45:00,117,22,11,5,155,normal,2
2015-10-02 16:00:00,145,30,40,8,223,normal,2
2015-10-02 16:15:00,113,38,45,7,203,heavy,4
2015-10-02 16:30:00,110,31,37,7,185,heavy,4
2015-10-02 16:45:00,126,15,26,6,173,heavy,4
2015-10-02 17:00:00,100,15,29,7,151,high,3
2015-10-02 17:15:00,147,28,29,10,214,heavy,4
2015-10-02 17:30:00,146,22,50,10,228,heavy,4
2015-10-02 17:45:00,148,23,27,5,203,heavy,4
2015-10-02 18:00:00,149,17,41,9,216,heavy,4
2015-10-02 18:15:00,136,32,41,7,216,heavy,4
2015-10-02 18:30:00,101,22,33,9,165,high,3
2015-10-02 18:45:00,87,18,13,34,152,high,3
2015-10-02 19:00:00,50,21,14,9,94,low,1
2015-10-02 19:15:00,63,23,19,34,139,high,3
2015-10-02 19:30:00,73,9,11,5,98,low,1
2015-10-02 19:45:00,78,13,20,25,136,high,3
2015-10-02 20:00:00,71,22,12,14,119,normal,2
2015-10-02 20:15:00,80,17,11,15,123,normal,2
2015-10-02 20:30:00,62,21,10,35,128,high,3
2015-10-02 20:45:00,100,17,16,33,166,high,3
2015-10-02 21:00:00,95,15,18,9,137,normal,2
2015-10-02 21:15:00,102,14,15,34,165,high,3
2015-10-02 21:30:00,68,12,15,32,127,high,3
2015-10-02 21:45:00,74,5,19,5,103,normal,2
2015-10-02 22:00:00,15,4,1,21,41,normal,2
2015-10-02 22:15:00,16,0,1,24,41,normal,2
2015-10-02 22:30:00,12,0,0,12,24,low,1
2015-10-02 22:45:00,12,5,0,23,40,normal,2
2015-10-02 23:00:00,15,2,1,14,32,normal,2
2015-10-02 23:15:00,10,3,0,23,36,normal,2
2015-10-02 23:30:00,16,2,0,35,53,normal,2
2015-10-02 23:45:00,13,3,0,22,38,normal,2
2015-10-03 00:00:00,13,0,0,32,45,normal,2
2015-10-03 00:15:00,11,1,0,27,39,normal,2
2015-10-03 00:30:00,17,1,0,32,50,normal,2
2015-10-03 00:45:00,11,2,0,17,30,normal,2
2015-10-03 01:00:00,14,1,1,11,27,low,1
2015-10-03 01:15:00,17,2,0,33,52,normal,2
2015-10-03 01:30:00,15,2,1,38,56,normal,2
2015-10-03 01:45:00,13,4,1,24,42,normal,2
2015-10-03 02:00:00,11,5,1,11,28,low,1
2015-10-03 02:15:00,12,3,0,22,37,normal,2
2015-10-03 02:30:00,15,1,0,26,42,normal,2
2015-10-03 02:45:00,13,0,1,34,48,normal,2
2015-10-03 03:00:00,17,5,0,15,37,normal,2
2015-10-03 03:15:00,20,3,1,26,50,normal,2
2015-10-03 03:30:00,18,4,0,30,52,normal,2
2015-10-03 03:45:00,12,1,1,19,33,normal,2
2015-10-03 04:00:00,20,0,0,12,32,low,1
2015-10-03 04:15:00,29,10,0,12,51,low,1
2015-10-03 04:30:00,39,20,1,10,70,low,1
2015-10-03 04:45:00,76,9,7,13,105,normal,2
2015-10-03 05:00:00,33,17,0,13,63,normal,2
2015-10-03 05:15:00,64,14,1,12,91,low,1
2015-10-03 05:30:00,44,7,1,11,63,low,1
2015-10-03 05:45:00,53,8,4,15,80,normal,2
2015-10-03 06:00:00,75,6,7,13,101,normal,2
2015-10-03 06:15:00,60,11,4,10,85,low,1
2015-10-03 06:30:00,35,14,2,14,65,normal,2
2015-10-03 06:45:00,75,20,6,15,116,normal,2
2015-10-03 07:00:00,27,10,2,12,51,low,1
2015-10-03 07:15:00,61,20,7,14,102,normal,2
2015-10-03 07:30:00,72,20,5,15,112,normal,2
2015-10-03 07:45:00,43,18,6,14,81,normal,2
2015-10-03 08:00:00,54,10,4,14,82,normal,2
2015-10-03 08:15:00,30,12,1,14,57,normal,2
2015-10-03 08:30:00,72,8,6,12,98,low,1
2015-10-03 08:45:00,55,17,7,15,94,normal,2
2015-10-03 09:00:00,36,20,0,13,69,normal,2
2015-10-03 09:15:00,168,55,10,0,233,heavy,4
2015-10-03 09:30:00,135,61,28,2,226,heavy,4
2015-10-03 09:45:00,168,68,27,2,265,heavy,4
2015-10-03 10:00:00,139,44,16,1,200,heavy,4
2015-10-03 10:15:00,156,63,12,3,234,heavy,4
2015-10-03 10:30:00,141,51,27,3,222,heavy,4
2015-10-03 10:45:00,144,44,16,3,207,heavy,4
2015-10-03 11:00:00,132,65,23,0,220,heavy,4
2015-10-03 11:15:00,180,48,17,2,247,heavy,4
2015-10-03 11:30:00,140,67,20,4,231,heavy,4
2015-10-03 11:45:00,163,62,12,0,237,heavy,4
2015-10-03 12:00:00,148,70,15,0,233,heavy,4
2015-10-03 12:15:00,134,47,22,3,206,heavy,4
2015-10-03 12:30:00,162,51,13,0,226,heavy,4
2015-10-03 12:45:00,136,49,15,1,201,heavy,4
2015-10-03 13:00:00,147,52,26,0,225,heavy,4
2015-10-03 13:15:00,174,54,25,1,254,heavy,4
2015-10-03 13:30:00,135,69,20,1,225,heavy,4
2015-10-03 13:45:00,142,55,21,1,219,heavy,4
2015-10-03 14:00:00,144,59,14,2,219,heavy,4
2015-10-03 14:15:00,180,49,17,0,246,heavy,4
2015-10-03 14:30:00,153,59,20,4,236,heavy,4
2015-10-03 14:45:00,139,43,27,3,212,heavy,4
2015-10-03 15:00:00,179,60,12,0,251,heavy,4
2015-10-03 15:15:00,76,21,6,1,104,low,1
2015-10-03 15:30:00,59,25,19,1,104,normal,2
2015-10-03 15:45:00,51,20,12,1,84,low,1
2015-10-03 16:00:00,78,24,19,2,123,normal,2
2015-10-03 16:15:00,50,24,11,0,85,low,1
2015-10-03 16:30:00,59,25,8,0,92,low,1
2015-10-03 16:45:00,90,21,0,0,111,low,1
2015-10-03 17:00:00,79,26,21,2,128,normal,2
2015-10-03 17:15:00,56,21,4,1,82,low,1
2015-10-03 17:30:00,70,25,11,2,108,low,1
2015-10-03 17:45:00,54,27,21,2,104,normal,2
2015-10-03 18:00:00,53,22,13,2,90,low,1
2015-10-03 18:15:00,59,27,5,2,93,low,1
2015-10-03 18:30:00,63,30,21,0,114,normal,2
2015-10-03 18:45:00,87,21,16,0,124,normal,2
2015-10-03 19:00:00,71,26,19,1,117,normal,2
2015-10-03 19:15:00,32,5,5,13,55,normal,2
2015-10-03 19:30:00,36,6,7,2,51,low,1
2015-10-03 19:45:00,35,10,0,2,47,low,1
2015-10-03 20:00:00,40,10,5,10,65,low,1
2015-10-03 20:15:00,44,6,1,3,54,low,1
2015-10-03 20:30:00,40,6,1,3,50,low,1
2015-10-03 20:45:00,45,2,7,7,61,low,1
2015-10-03 21:00:00,44,2,6,5,57,low,1
2015-10-03 21:15:00,33,4,4,5,46,low,1
2015-10-03 21:30:00,22,5,3,13,43,normal,2
2015-10-03 21:45:00,33,5,5,1,44,low,1
2015-10-03 22:00:00,10,0,0,29,39,normal,2
2015-10-03 22:15:00,19,3,1,35,58,normal,2
2015-10-03 22:30:00,10,4,0,30,44,normal,2
2015-10-03 22:45:00,12,3,1,25,41,normal,2
2015-10-03 23:00:00,12,1,0,40,53,normal,2
2015-10-03 23:15:00,20,2,0,19,41,normal,2
2015-10-03 23:30:00,18,4,1,11,34,low,1
2015-10-03 23:45:00,19,1,1,37,58,normal,2
2015-10-04 00:00:00,13,2,0,25,40,normal,2
2015-10-04 00:15:00,16,4,1,15,36,normal,2
2015-10-04 00:30:00,10,4,1,16,31,normal,2
2015-10-04 00:45:00,18,3,0,19,40,normal,2
2015-10-04 01:00:00,15,5,0,10,30,low,1
2015-10-04 01:15:00,14,2,1,22,39,normal,2
2015-10-04 01:30:00,15,0,0,15,30,normal,2
2015-10-04 01:45:00,17,5,0,21,43,normal,2
2015-10-04 02:00:00,14,0,1,12,27,low,1
2015-10-04 02:15:00,10,1,0,11,22,low,1
2015-10-04 02:30:00,18,5,0,18,41,normal,2
2015-10-04 02:45:00,12,4,0,11,27,low,1
2015-10-04 03:00:00,17,0,1,30,48,normal,2
2015-10-04 03:15:00,20,1,0,28,49,normal,2
2015-10-04 03:30:00,19,5,1,38,63,normal,2
2015-10-04 03:45:00,15,0,0,36,51,normal,2
2015-10-04 04:00:00,10,2,0,30,42,normal,2
2015-10-04 04:15:00,74,4,4,13,95,normal,2
2015-10-04 04:30:00,96,29,6,17,148,normal,2
2015-10-04 04:45:00,109,16,6,12,143,normal,2
2015-10-04 05:00:00,113,6,9,10,138,normal,2
2015-10-04 05:15:00,90,24,8,20,142,normal,2
2015-10-04 05:30:00,106,19,10,17,152,normal,2
2015-10-04 05:45:00,96,7,6,4,113,normal,2
2015-10-04 06:00:00,102,21,42,3,168,heavy,4
2015-10-04 06:15:00,140,35,50,0,225,heavy,4
2015-10-04 06:30:00,105,33,29,4,171,heavy,4
2015-10-04 06:45:00,134,26,27,1,188,heavy,4
2015-10-04 07:00:00,123,35,45,1,204,heavy,4
2015-10-04 07:15:00,128,31,26,0,185,heavy,4
2015-10-04 07:30:00,105,32,43,0,180,heavy,4
2015-10-04 07:45:00,137,13,31,5,186,heavy,4
2015-10-04 08:00:00,148,37,46,2,233,heavy,4
2015-10-04 08:15:00,105,14,35,2,156,high,3
2015-10-04 08:30:00,148,17,42,5,212,heavy,4
2015-10-04 08:45:00,116,22,30,3,171,heavy,4
2015-10-04 09:00:00,143,28,46,1,218,heavy,4
2015-10-04 09:15:00,30,24,13,13,80,normal,2
2015-10-04 09:30:00,74,23,35,10,142,high,3
2015-10-04 09:45:00,67,5,36,17,125,high,3
2015-10-04 10:00:00,59,11,33,25,128,high,3
2015-10-04 10:15:00,34,21,39,16,110,normal,2
2015-10-04 10:30:00,72,24,10,9,115,normal,2
2015-10-04 10:45:00,73,12,32,5,122,high,3
2015-10-04 11:00:00,26,8,8,24,66,normal,2
2015-10-04 11:15:00,47,5,7,28,87,normal,2
2015-10-04 11:30:00,33,10,6,29,78,normal,2
2015-10-04 11:45:00,39,8,13,20,80,normal,2
2015-10-04 12:00:00,36,5,14,22,77,normal,2
2015-10-04 12:15:00,53,9,15,25,102,normal,2
2015-10-04 12:30:00,37,9,10,30,86,normal,2
2015-10-04 12:45:00,54,8,4,27,93,normal,2
2015-10-04 13:00:00,20,8,15,26,69,normal,2
2015-10-04 13:15:00,47,29,28,9,113,high,3
2015-10-04 13:30:00,51,27,10,20,108,normal,2
2015-10-04 13:45:00,114,11,40,20,185,heavy,4
2015-10-04 14:00:00,73,13,19,9,114,normal,2
2015-10-04 14:15:00,28,19,27,5,79,normal,2
2015-10-04 14:30:00,105,20,20,11,156,normal,2
2015-10-04 14:45:00,68,24,15,14,121,normal,2
2015-10-04 15:00:00,112,16,30,11,169,heavy,4
2015-10-04 15:15:00,120,30,28,15,193,heavy,4
2015-10-04 15:30:00,38,27,12,18,95,normal,2
2015-10-04 15:45:00,94,17,14,15,140,normal,2
2015-10-04 16:00:00,107,28,45,8,188,heavy,4
2015-10-04 16:15:00,100,16,49,7,172,heavy,4
2015-10-04 16:30:00,145,15,20,9,189,heavy,4
2015-10-04 16:45:00,133,17,22,8,180,heavy,4
2015-10-04 17:00:00,117,36,41,10,204,heavy,4
2015-10-04 17:15:00,113,26,26,8,173,heavy,4
2015-10-04 17:30:00,101,20,21,9,151,normal,2
2015-10-04 17:45:00,149,33,45,10,237,heavy,4
2015-10-04 18:00:00,134,35,26,7,202,heavy,4
2015-10-04 18:15:00,106,11,45,9,171,heavy,4
2015-10-04 18:30:00,121,37,34,6,198,heavy,4
2015-10-04 18:45:00,97,13,11,15,136,normal,2
2015-10-04 19:00:00,91,17,18,29,155,high,3
2015-10-04 19:15:00,57,16,13,19,105,normal,2
2015-10-04 19:30:00,110,10,10,20,150,normal,2
2015-10-04 19:45:00,71,14,17,30,132,high,3
2015-10-04 20:00:00,89,25,20,24,158,high,3
2015-10-04 20:15:00,87,16,15,14,132,normal,2
2015-10-04 20:30:00,106,12,16,9,143,normal,2
2015-10-04 20:45:00,78,10,19,20,127,normal,2
2015-10-04 21:00:00,61,10,16,27,114,high,3
2015-10-04 21:15:00,74,19,15,24,132,high,3
2015-10-04 21:30:00,56,20,11,25,112,high,3
